ID,F2,F3,F4,F8,F11,F25,F39,F52,F53,F54,F55,F69,F72,F73,F74,F75,F76,F77,F78,F79,F81,F82,F83,F84,F85,F86,F92,F93,F94,F95,F98,F99,F109,F110,F116,F121,F122,F123,F124,F125,F126,F127,F128,F129,F130,F131,F132,F133,F136,F139,COVID_TCPM
12815,1,1,1,Temperate Broadleaf and Mixed Forests,"Mild temperate, fully humid, and  Hot summer",83359.72693,0.432953037,,,,,784.7883444,,,,,2837.010573,3769.608599,4047.420211,3278.764715,1641.860592,1660.807552,1363.648409,,,,,,,,14.97835911,3.785211624,0.827117886,0.717814895,0,0,0,0,0,27,15.11802483,15.28271294,16.07932472,16.39777184,58480.91162,62740.05603,62715.4707,60730.33398,available,0.310437885,low
9414,0,0,0,Tropical and Subtropical Moist Broadleaf Forests,"Mild temperate with dry winter, and  Hot summer",56961.91431,0.620370972,,,,,74.18886325,,,,,1979.632063,2519.232988,2905.220484,3388.199195,0.561214301,1.656438325,2.535965852,,,,,,,,11.29931544,13.25986467,11.00485387,12.34717039,2,3737.661133,4089.473389,5374.921387,6248.807617,0,0,0,0,0,0,0,0,0,available,0.803257025,low
2359,1,1,1,Temperate Broadleaf and Mixed Forests,"Mild temperate, fully humid, and  Warm summer",207455.3213,0.509197866,483065.475,348011.7883,423551.4312,220903.2623,975.456768,33.26995387,2733.680827,14545.82398,35468.62259,9381.880523,11747.49919,21950.41947,33006.66915,8997.530006,4983.62679,23929.64878,,,534.1844267,4.841595239,3.626750007,4.414960512,2.290007027,50.88199688,50.88558404,7.054672869,5.152637325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.607278545,high
8863,1,1,1,Tropical and Subtropical Moist Broadleaf Forests,Tropical savannah with dry winter,510710.7224,0.415251304,,,,35730.11939,292.8987208,,,,10667.55115,32257.58136,41050.18159,42510.64775,48895.11471,29124.79165,30500.71048,34242.33981,,,,,,,49.64969302,165.665141,191.9103301,59.70067568,65.6383917,28,217792.0043,234967.4861,237605.6577,246242.7695,0,0,0,0,0,0,0,0,0,available,0.166679693,low
1333,0,0,1,Tropical and Subtropical Moist Broadleaf Forests,"Mild temperate, fully humid, and  Hot summer",72658.66058,0.398364565,,,,,110.319719,,,,,1971.821911,960.6982792,719.0304904,826.1595233,,,,13.44375519,1292.562752,1109.567521,,,,,2.701024323,3.097504789,1.253248439,1.441795868,3,3397.495544,5189.506348,6544.099609,8124.895752,0,0,0,0,0,0,0,0,0,available,0.148885121,high
5841,0,1,1,Temperate Broadleaf and Mixed Forests,"Steppe (semi-arid), and  Hot arid",153353.865,0.160970919,7019.23583,54627.75367,151068.1821,849796.4336,9.03700839,,,,46.00522104,25.43749891,43.8522196,35.8216997,96.80669765,,2.279708535,0.246331102,,,,0.073195198,0.569645581,1.575306954,8.861560077,0.281728058,0.456626395,0.024361147,0.025486685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0,high
1776,1,1,1,Temperate Broadleaf and Mixed Forests,"Mild temperate, fully humid, and  Warm summer",133496.3181,0.469304972,25.50259165,23.25572354,94.93768125,39.71915071,31.60553484,,0.854803658,4.842201296,2.502029969,55.47150018,1370.331096,1310.21768,2629.545075,813.7428538,2896.981437,4033.137543,,,,0.002516286,0.001163811,0.002640865,0.000638692,26.15716415,16.37314213,1.705745994,1.190967942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.469701105,high
3027,1,1,1,Temperate Broadleaf and Mixed Forests,"Mild temperate, fully humid, and  Warm summer",1856675.543,0.442523883,704050.8309,1314645.792,1359376.838,1827684.945,759.9177333,78.00800539,3951.469136,15996.22741,173989.5165,331632.9129,726403.6409,733809.8451,781809.0629,474651.3705,684398.3285,1316610.16,285.9691299,658.3479209,1705.253578,17.67997005,18.26145871,14.20261552,18.99815102,1229.219931,690.7158296,11.82047828,6.322181838,168,502909.5614,556397.6931,621072.4744,720043.8107,0,0,0,0,0,0,0,0,0,available,0.377124766,high
5,0,1,1,"Mediterranean Forests, Woodlands, and Scrub","Mild temperate with dry summer, and  Warm summer",114753.1502,0.362784899,,,,23.75140947,2.962925074,,,,0.031833525,3783.323311,4321.171158,3832.164191,3964.811778,2163.901364,4677.514308,3150.76188,,,262.2161803,,,,0.001846722,17.41260033,16.2953688,0.025729458,0.017500672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.061348029,high
456,1,1,1,Tropical and Subtropical Moist Broadleaf Forests,"Mild temperate, fully humid, and  Warm summer",415124.5037,0.280527419,,,,,30.5110791,,,,,18481.48619,11791.84006,7913.943385,6152.141414,9465.674997,9820.373193,7903.9264,,,,,,,,29.81064702,23.58178842,28.43649846,27.77577177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.065084734,high
2413,0,1,1,Deserts and Xeric Shrublands,"Desert (arid), and  Hot arid",205309.1756,0.118164745,,,,,,,,,,5.931177111,9.320427002,52.83309452,15.89787003,,,,,,,,,,,0.260440586,0.158542606,0.001297946,0.001925895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0,low
6116,1,1,1,Deserts and Xeric Shrublands,"Steppe (semi-arid), and  Cold arid",749959.6383,0.159717168,19155.51174,59764.1104,85586.07632,59802.2275,7.152815059,,,,,24157.62626,37573.75022,54794.38893,68425.43217,4727.775742,24006.92443,36597.76084,,,,0.199749882,0.623208406,0.910390881,0.647912408,202.4304772,252.8277485,3.330248312,4.185764572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.001603913,low
408,0,0,1,"Temperate Grasslands, Savannas, and Shrublands","Mild temperate, fully humid, and  Hot summer",76221.15569,0.536370599,,,,,11.58662786,,,,,5584.386723,6378.263386,5876.446898,5788.727133,5645.302038,14531.95935,9765.654514,,,312.1946728,,,,,26.8765683,24.08425767,2.68743921,1.915166554,3,2693.081528,2558.815125,2490.065765,2862.290207,0,0,0,0,0,0,0,0,0,available,0.706316562,high
1068,1,1,1,Tropical and Subtropical Moist Broadleaf Forests,Tropical monsoon,208264.8268,0.381466576,,,,,25.19963395,,,,,17489.92111,8396.5153,6073.405975,6408.805373,10689.58679,29728.48671,52015.68946,36.54580463,1773.297223,2023.320935,,,,,25.56663846,27.62470742,8.001810788,9.06422195,17,31829.42882,45924.15812,54809.84991,64249.39297,0,0,0,0,0,0,0,0,0,available,0.070084905,high
1823,1,1,1,Temperate Broadleaf and Mixed Forests,"Mild temperate, fully humid, and  Warm summer",69027.1276,0.439986406,8006.567373,1188.087048,956.2393476,623.0792796,0.236170832,4.401594986,,8.047799151,7.206817004,16459.45466,18312.88894,14395.38283,14387.23959,3781.629709,3571.659967,2157.331944,,,247.9213052,0.795711664,0.174085542,0.118213059,0.058151874,42.70893859,38.9843431,0.265228636,0.274536319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.397120637,high
13071,1,1,1,"Temperate Grasslands, Savannas, and Shrublands","Mild temperate, fully humid, and  Warm summer",260085.5966,0.408117823,,0.843119762,7.304110624,11.06139018,339.9586315,1.405541241,2.311948435,2.620018981,3.477056448,16170.99024,20711.54505,20571.32331,19171.00393,235286.3571,354833.9259,367669.799,,,,0.000919473,0.000107726,0.000181118,0.000285594,107.3559086,94.4657762,4.626162968,4.897076866,0,0,0,0,0,50,31.17794037,31.17794037,33.04510117,33.47144699,94314.70035,91974.28219,94898.14013,95539.78925,available,0.205431262,high
982,1,1,1,Temperate Broadleaf and Mixed Forests,"Mild temperate, fully humid, and  Hot summer",96336.38968,0.536279229,,,,1979.180379,26.40044657,,,,46.39678737,10072.88511,11504.91025,8542.836615,8254.491636,17394.17089,32565.01965,21072.85576,,,453.3551261,,,,0.025135832,39.37572386,34.70291175,0.016567158,0.015529629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.777058061,high
1976,1,1,1,Temperate Broadleaf and Mixed Forests,"Mild temperate, fully humid, and  Warm summer",92248.70947,0.489678982,13509.32259,2261.669024,1989.281773,1786.585613,23.31539357,11.07003018,,20.24022789,17.11412007,13653.92155,15191.88065,13645.62052,13572.85132,3570.956103,4156.029011,2507.247266,,,346.4542888,1.422576122,0.374412147,0.261048071,0.160895107,40.31361542,36.49736285,3.692288199,2.556215326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.389558727,high
8489,1,1,1,Tropical and Subtropical Moist Broadleaf Forests,"Mild temperate with dry winter, and  Hot summer",242883.781,,,,,,208.961572,,,,,6673.712577,8492.804652,9511.324283,11209.92454,,301.555415,1265.829851,,,,,,,,36.99568903,43.89089245,22.9941147,26.27125635,31,127490.332,199528.7891,232171.9102,242883.781,0,0,0,0,0,0,0,0,0,available,0.670982108,low
1605,1,1,1,"Mediterranean Forests, Woodlands, and Scrub","Mild temperate with dry summer, and  Hot summer",97464.76196,0.248400228,,,,,4.191833847,,,,,100.028334,183.9038524,237.0492557,266.361469,,3.187063129,11.48389324,,,,,,,,0.925196588,1.067341972,0.060528197,0.038121227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.003260801,low
7154,0,0,0,Deserts and Xeric Shrublands,"Desert (arid), and  Cold arid",66374.92542,0.259940268,,,,,58.52172198,,,,,667.0127396,795.4735965,789.8746852,766.7651024,,,,,,,,,,,3.852527139,3.984550992,0.126822386,0.118491183,17,22369.86082,37624.12473,48552.56345,62893.81506,0,0,0,0,0,0,0,0,0,available,0.018287363,low
9757,0,0,0,Tropical and Subtropical Moist Broadleaf Forests,"Mild temperate with dry winter, and  Hot summer",102624.1224,0.552343114,,,,,310.7760328,,,,,7303.832141,9294.681549,9989.656388,11623.07154,,258.7646084,740.5046782,,,,,,,,38.85560992,45.49926676,35.59925526,39.04220227,42,47305.0362,56711.89552,72805.84451,102624.1224,0,0,0,0,0,0,0,0,0,available,0.860887821,low
5180,0,1,1,Montane Grasslands and Shrublands,"Mild temperate, fully humid, and  Warm summer",237551.3069,0.62351115,,,,,3.133978244,,,,,834.5090614,1225.138421,1556.155112,2044.951677,,,,,,,,,,,5.762151431,7.579513276,0.251360411,0.418149487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.558203655,low
614,0,0,0,Deserts and Xeric Shrublands,"Desert (arid), and  Hot arid",55969.00391,,,,,,0.003909152,,,,,207.2621677,179.915333,148.414345,186.5554251,2.705944829,11.11382823,10.45895043,,,,,,,,0.55537122,0.691343757,0.006858497,0.00966862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0,high
2902,1,1,1,Temperate Broadleaf and Mixed Forests,"Mild temperate, fully humid, and  Warm summer",87198.17712,0.452135241,61.85056424,7557.512868,11541.55915,32640.77753,3.234613937,148.5766761,8989.048662,37961.22547,222625.9013,834.7697109,2007.963704,2603.298048,3960.245814,1686.463503,2131.359194,1815.925696,,,,0.080056352,1.382746862,5.94283259,31.82800437,5.411815622,8.028166263,3.992268556,2.276848614,5,6609.64447,7697.754883,8329.470459,9841.23877,0,0,0,0,0,0,0,0,0,available,0.621528501,high
3907,0,0,0,Flooded Grasslands and Savannas,"Desert (arid), and  Hot arid",51162.12305,0.410115081,,,,,104.6050692,,,,,255.3582314,395.1494858,479.597938,585.6454923,422.2697576,630.5823254,755.2997206,,,,,,,,1.875638829,2.307018086,0.761417305,1.194073836,8,20853.96436,33458.96643,39201.73474,51162.12305,0,0,0,0,0,0,0,0,0,available,0.312101212,low
5690,0,0,0,Deserts and Xeric Shrublands,"Desert (arid), and  Hot arid",83970.40344,0.218228225,,,,,15.18942018,,,,,17.92558474,17.17618932,19.22386607,21.69929719,,,,,,,,,,,0.173604869,0.212307683,0.642813875,0.302354474,21,29403.11218,40267.80597,54884.95496,83970.40344,0,0,0,0,0,0,0,0,0,available,0,low
10460,1,1,1,Tropical and Subtropical Moist Broadleaf Forests,"Mild temperate with dry winter, and  Warm summer",192135.4005,0.354525854,,19254.71975,49955.87587,168526.4259,51.11051882,,,,,21708.44597,25889.29624,32263.29498,31329.31048,,,,,,,,37.78975884,37.37891154,39.76848184,156.2802911,160.4429876,0.392677528,0.515747023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.06389572,low
5972,0,1,1,Deserts and Xeric Shrublands,"Desert (arid), and  Hot arid",163717.4521,0.099582828,,,,,1.081268668,,,,,29.61568591,51.0548972,42.3076621,122.1659132,,2.404447329,0.306420966,,,,,,,,0.332471451,0.576087585,0.000466183,0.000576697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0,high
10050,0,1,1,Tropical and Subtropical Moist Broadleaf Forests,"Mild temperate with dry winter, and  Hot summer",212391.205,0.621143197,452.9788674,2006.450214,4362.094079,2062.402068,410.3921669,,,20.44109868,105.5519808,5298.590466,6742.874131,7346.116525,8612.578356,,,,,,,0.997526903,3.349906374,4.884146122,2.444806267,28.57128968,33.70560514,45.64197518,49.89784229,51,98194.06852,140529.9154,174014.0638,212391.205,0,0,0,0,0,0,0,0,0,available,0.92829534,low
7252,0,0,0,Tropical and Subtropical Moist Broadleaf Forests,"Steppe (semi-arid), and  Hot arid",76596.91272,0.376902289,,,,,61.8952737,,,,,7145.451816,9093.121838,10421.89717,11997.08814,4692.690091,5879.509336,6927.324531,,,,,,,,40.59723048,47.06385758,2.972824738,3.629518986,1,0,153.7246704,1033.278687,3190.988281,0,0,0,0,0,0,0,0,0,available,0.067532022,low
3915,1,1,1,Flooded Grasslands and Savannas,"Desert (arid), and  Hot arid",511671.1079,0.36735143,,,,,1170.927603,,,,,2872.63629,4445.206794,5149.024771,6283.694245,5317.425576,6568.399993,7991.793059,,,,,,,,20.13969802,24.81885318,6.61686114,9.656076387,83,182964.9713,282956.3511,354467.7016,482540.6512,0,0,0,0,0,0,0,0,0,available,0.257174741,low
871,0,0,0,Temperate Broadleaf and Mixed Forests,"Mild temperate, fully humid, and  Hot summer",59037.44739,0.550744046,,,,5116.344222,63.43425488,,,,6.857312488,6623.383689,7565.001629,6128.876503,5905.667231,11873.47136,24480.73474,15837.57482,,,319.8517822,,,,0.397806432,28.27706984,24.86962418,0.199961007,0.141827932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.785920885,high
5319,1,1,1,Boreal Forests/Taiga,"Snow, fully humid, and  Cool summer",66374.55176,0.496435986,565249.6222,599066.7346,389699.0238,681536.7837,32.5984301,,,,,2787.283932,1504.313003,466.9744765,454.3580398,,4.522193035,15.31346424,,,,129.4600812,114.4886763,43.81849803,65.61430943,8.61531159,4.593167293,0.062759876,0.03815287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.602017675,high
1700,0,0,0,Temperate Broadleaf and Mixed Forests,"Mild temperate, fully humid, and  Warm summer",53440.64935,0.403264513,,,,,11.77002776,,,,,550.940199,2675.924647,2552.572506,3213.022393,3092.141444,1618.759636,2094.173765,,,45.28602499,,,,,7.50210782,8.70576741,0.102109259,0.09001211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.287530316,high
10022,1,1,1,Tropical and Subtropical Moist Broadleaf Forests,"Mild temperate with dry winter, and  Hot summer",154790.1952,0.528543784,,,,,477.6835285,,,,,5481.107041,6975.123184,7696.848953,8917.857612,,432.4549717,1143.51019,,,,,,,,29.94013754,34.91897189,41.26082681,45.45741136,5,2422.414589,6886.957947,8731.499878,11956.21594,0,0,0,0,0,0,0,0,0,available,0.742993438,low
11898,1,1,1,Tropical and Subtropical Moist Broadleaf Forests,"Mild temperate, fully humid, and  Hot summer",206960.4417,0.371779747,48067.94274,,,8310.519085,117.9152545,,,,,30753.03319,36675.78298,44648.62454,43343.87972,,,,,,,130.55871,,,0.812942898,215.2448449,220.5958757,4.065594648,4.471807401,18,57393.0961,87548.71027,102367.8279,116625.8926,46,14.04662037,16.2453804,20.83193016,21.8137722,98845.33739,149039.5526,179088.609,206960.4417,available,0.196758278,low
2937,1,1,1,Temperate Broadleaf and Mixed Forests,"Mild temperate, fully humid, and  Warm summer",93118.40115,0.48943004,71430.17675,49553.34989,39274.92019,36970.69954,450.9859811,,,,,1649.636685,2703.02328,7236.873248,8867.929179,1095.962419,3243.291366,5805.284139,,,,6.175649716,4.324013031,3.395557407,3.242313133,59.67119593,75.7009396,0.723561365,0.595797858,9,38788.08984,35222.8363,32871.90369,29502.38403,0,0,0,0,0,0,0,0,0,available,0.501176411,high
5189,1,1,1,Tropical and Subtropical Moist Broadleaf Forests,"Mild temperate with dry winter, and  Warm summer",264813.8824,0.405883175,,,,,1.751098379,,,,,4879.76291,7163.912632,9211.930956,12112.03756,,,,,,,,,,,34.11003022,44.89257061,6.771825931,12.01978345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.112978592,low
2840,0,0,0,"Tropical and subtropical grasslands, savannas, and shrublands","Steppe (semi-arid), and  Hot arid",60680.4303,0.33454645,,,,,0.510854005,,,,,858.0719127,1293.194016,1696.611725,2219.57555,,,,,,,,,,,6.265626425,8.197013664,0.699292876,0.940730495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.003354445,low
4578,0,0,0,"Tropical and subtropical grasslands, savannas, and shrublands",Tropical savannah with dry winter,66654.89063,0.449611234,,,,,0.757718,,,,,1404.237051,1794.52954,2745.07714,3799.235264,,,718.2203365,,,,,,,,10.25849855,14.23973734,0.75919516,0.914700048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.584365454,low
855,1,5,2,Temperate Broadleaf and Mixed Forests,"Mild temperate, fully humid, and  Hot summer",3368613.481,0.533266804,1029909.755,1794256.189,2273619.337,715045.5994,3183.799038,232.4053223,9522.469557,30869.40995,18294.22532,441853.2504,504669.5831,409843.0572,395714.3388,737387.9372,1548592.415,1007824.575,,,17394.18371,957.7150522,273.3691098,307.4025827,92.01465916,1888.474362,1663.80442,7.751250462,5.537890535,83,87397.43128,107367.8082,118365.8589,130163.6851,404,177.136322,206.851532,227.8765411,244.6025696,680115.9229,858827.4718,968446.7784,1066668.218,available,0.661223974,high
3757,1,1,1,"Temperate Grasslands, Savannas, and Shrublands","Mild temperate, fully humid, and  Hot summer",62244.69802,0.338945316,2304345.804,3094373.328,142753.565,24845.25127,26.33094868,,,,,403.3363621,217.683223,195.0889224,792.5520552,,6.773944869,93.4584798,,,,196.3004898,263.5253301,10.90195061,1.849862991,5.252181746,4.421791043,2.32256105,1.597877232,4,560.485733,1052.825134,826.4453659,692.8716812,0,0,0,0,0,0,0,0,0,available,0.250182205,high
1856,1,1,1,Temperate Broadleaf and Mixed Forests,"Mild temperate, fully humid, and  Warm summer",338350.5545,0.406389672,70915.17068,59819.89567,265320.2712,417681.0247,45.98025041,,2056.707677,11650.62855,100077.1562,118.9842284,3288.816725,3050.502827,6224.547056,1502.959896,5187.866379,7380.274591,,,,6.664381462,3.138188471,6.756353111,13.36325016,470.198719,349.0182122,10.01928422,7.651346061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.403488749,high
11541,1,1,1,Temperate Broadleaf and Mixed Forests,"Mild temperate with dry winter, and  Hot summer",93178.32422,0.641239689,,40300.93798,104559.7341,333027.4671,117.8109189,,,,,14251.65894,16996.42039,16772.8442,16284.63926,,,,,,,,79.0957166,78.23558303,81.30948822,81.40784525,83.59150699,2.194575623,2.390700531,2,7692.886719,9209.867188,8990.004395,7608.91626,0,0,0,0,0,0,0,0,0,available,0.986797407,low
2436,0,0,0,Tropical and Subtropical Moist Broadleaf Forests,Tropical monsoon,65997.39014,0.644438222,,,,,1.266035423,,,,,3147.632609,4743.765825,6038.297106,7912.397715,,24.50801467,201.221869,,,,,,,,22.2995676,29.22094999,2.330395372,3.525090014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.874373351,low
9301,0,0,0,"Tropical and subtropical grasslands, savannas, and shrublands","Mild temperate with dry winter, and  Hot summer",51889.73535,0.629150957,,,,,35.04174946,,,,,2878.676186,3832.087297,4778.553997,5805.120903,8.078882723,192.2280613,421.1910335,,,,,,,,17.98363096,21.85776724,7.219775757,8.117028415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.863964403,low
5243,0,1,1,"Temperate Grasslands, Savannas, and Shrublands","Steppe (semi-arid), and  Cold arid",765853.2673,0.176647032,,,,,29.84333608,,,,,482.8841447,832.4516774,828.2148942,2243.862243,,280.4982275,29.2480084,,,,,,,,6.725794649,11.4047247,0.024119311,0.030507753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.006543542,high
2072,1,1,1,Temperate Broadleaf and Mixed Forests,"Mild temperate, fully humid, and  Warm summer",62771.22659,0.470988611,,,,,18.62910513,,,,,6871.366923,7644.729658,6369.032144,6356.39717,1477.929892,1544.22468,930.5562943,,,150.4104495,,,,,18.87880033,17.2201135,3.414802308,2.375840961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.332235921,high
739,0,0,1,Tropical and Subtropical Dry Broadleaf Forests,Tropical rain forest,131015.2747,0.368539046,,,,,,,,,,1627.786478,1272.412399,1700.283194,3235.480908,,,,,,,,,,,6.291506396,11.95576189,0.00304804,0.004715329,0,0,0,0,0,12,2.025985003,3.057099819,3.395272017,3.504382133,4986.619629,44263.12347,77525.51331,131015.2747,available,0.023890418,low
2406,0,0,0,"Mediterranean Forests, Woodlands, and Scrub","Mild temperate with dry summer, and  Hot summer",59433.17966,0.3640942,,,,,1.1310638,,,,,3603.558885,4007.452356,3390.927136,3507.898574,109.1413378,109.7720805,331.4915234,,,103.2864336,,,,,10.25333768,9.799820088,0.162486017,0.108744304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.144559498,high
460,0,0,1,Tropical and Subtropical Moist Broadleaf Forests,Tropical monsoon,149286.7045,0.439507045,,,,,4.772216276,,,,,5545.950907,6323.879511,8169.218113,6889.697343,,,4469.856955,,,,,,,,30.11756323,25.54069258,2.087962239,1.95828593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.22374313,high
435,0,0,0,Tropical and Subtropical Dry Broadleaf Forests,"Steppe (semi-arid), and  Hot arid",55355.42114,0.276502614,,,,,2.463491417,,,,,463.1510164,295.5067967,216.0711551,167.6767248,33.95803444,45.15708117,37.35329289,,,,,,,,0.814597367,0.644190086,0.168829977,0.211513617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.009565719,high
5327,0,0,0,Montane Grasslands and Shrublands,"Mild temperate with dry winter, and  Hot summer",57888.81885,0.454607435,,,,,0.04303347,,,,,264.3010007,388.0210259,489.8614622,643.2057365,,,,,,,,,,,1.813858547,2.384005911,0.18906253,0.304631409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.081840703,low
6376,1,1,1,"Temperate Grasslands, Savannas, and Shrublands","Steppe (semi-arid), and  Cold arid",135140.4187,0.380732853,682147.3768,722957.6356,470292.9547,421891.0888,439.1581175,,,,,2144.225967,1157.251597,382.0674862,376.4316513,,2.266255374,9.701829211,,,,156.2334235,138.1659274,52.88048451,40.6172463,7.041280264,3.783932275,0.789901376,0.555311827,13,43007.02896,46653.49976,46496.10718,41914.47034,0,0,0,0,0,0,0,0,0,available,0.05156114,high
3336,0,0,1,"Tropical and subtropical grasslands, savannas, and shrublands",Tropical savannah with dry winter,94247.30554,0.315247162,,,,,,,,,,29.14074833,38.10845896,49.40692649,69.30419874,,,,,,,,,,,0.187942535,0.263919386,0.06336529,0.099245679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.048364439,low
3923,0,0,0,Flooded Grasslands and Savannas,"Desert (arid), and  Hot arid",61706.97888,0.400149957,,,,,151.4461994,,,,,651.3975702,1007.992884,1199.738896,1465.027927,1358.073836,1667.5797,1889.434302,,,,,,,,4.690878611,5.771150718,1.131108126,1.785246558,10,12002.26181,20197.48413,25077.76939,35443.7717,0,0,0,0,0,0,0,0,0,available,0.214851429,low
5599,0,0,1,Temperate Broadleaf and Mixed Forests,"Mild temperate with dry summer, and  Hot summer",50695.61182,0.370087649,,,,,3.644013752,,,,,36.35770053,62.67765701,48.86127657,132.204814,,11.19399783,1.169572438,,,,,,,,0.391808889,0.652645619,0.02186806,0.023705569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.247403751,high
5423,0,0,0,Tropical and Subtropical Moist Broadleaf Forests,Tropical savannah with dry winter,72082.3667,0.421467245,,,,,0.022338749,,,,,191.2578909,280.7844789,397.2566052,521.4744088,,,,,,,,,,,1.470967387,1.932821175,0.030857943,0.054819379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0,low
6752,1,1,1,Deserts and Xeric Shrublands,"Steppe (semi-arid), and  Hot arid",513052.7522,0.321340918,,,,,154.9589805,,,,,12383.13783,15758.47593,17976.6738,20767.28006,1535.36548,3318.779562,5282.62097,,,,,,,,69.95262207,81.35937443,4.54170932,4.582955355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.02125328,low
2454,0,1,1,"Mediterranean Forests, Woodlands, and Scrub","Mild temperate with dry summer, and  Hot summer",139453.1545,0.201353302,,,,,,,,,,3.420335838,5.37481417,29.68870873,8.932140915,,,,,,,,,,,0.147013769,0.091977643,0.068962103,0.052726612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0,low
6742,0,1,1,Tropical and Subtropical Coniferous Forests,"Mild temperate with dry winter, and  Hot summer",67807.64297,0.609297276,,,,,41.3969258,,,,,1808.151459,2301.01312,2479.182213,2882.535896,,,113.5116917,,,,,,,,9.642303225,11.28271916,2.682255469,3.295701853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.456394112,low
5317,0,0,1,"Temperate Grasslands, Savannas, and Shrublands","Mild temperate with dry summer, and  Hot summer",70839.77917,0.226174498,,,,,6.954277836,,,,,33.50989353,57.76809952,44.16931284,120.5906243,,5.268911912,0.568934265,,,,,,,,0.349669533,0.57795038,0.003391316,0.004299905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.033797947,high
1358,1,1,1,Tropical and Subtropical Moist Broadleaf Forests,Tropical savannah with dry winter,125767.0157,0.340598053,,,,,1.075733825,,,,,5307.948586,2576.277257,2025.483354,2257.031028,932.9143201,3353.121702,6302.711012,21.80652079,618.4099916,1004.3293,,,,,7.9331545,8.885959767,0.91337926,1.079616182,13,38657.63025,54208.85376,62813.60596,71439.87866,0,0,0,0,0,0,0,0,0,available,0.113778857,high
10076,0,1,1,Tropical and Subtropical Moist Broadleaf Forests,"Mild temperate with dry winter, and  Hot summer",120887.259,0.569935946,,,,,15.70617839,,,,,1714.766089,2182.171713,3265.715303,3764.292761,,680.5702644,1041.083425,,,,,,,,12.708694,14.74861968,0.054303593,0.066822408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.734541197,low
12532,1,1,1,Tropical and Subtropical Moist Broadleaf Forests,"Mild temperate, fully humid, and  Hot summer",143074.2524,0.344440652,,,,,43.1057392,,,,,11605.65461,13840.81047,17249.5274,16750.20278,,,,,,,,,,,83.38402479,85.22869755,0.454163977,0.53108079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.073031175,low
5402,0,0,1,Temperate Broadleaf and Mixed Forests,"Mild temperate with dry summer, and  Hot summer",129050.266,0.169573234,,,,,8.39648802,,,,,20.78059002,35.82400559,33.99769094,98.60083172,,2.690877785,0.342805919,,,,,,,,0.267874334,0.46829309,0.001702537,0.0021081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.001376147,high
7662,0,0,1,Deserts and Xeric Shrublands,"Steppe (semi-arid), and  Hot arid",71240.01904,0.331649472,,,,,20.34097503,,,,,506.9671414,645.1554849,713.6921959,832.2572318,,,,,,,,,,,2.77576671,3.257057281,2.394851021,2.288911509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.003644917,low
